BKL380_KIJ380,VHZ380_BWK380a,VHZ380_BWK380b,KIJ380_OZN380,KIJ380_GT380a,KIJ380_GT380b
511.2,302.2,302.2,-264.3,-286.3,-286.3
494.6,305.4,305.4,-263.0,-225.9,-225.9
378.3,285.9,285.9,-223.0,-210.8,-210.8
295.0,274.1,274.1,-205.0,-20.6,-20.6
361.5,307.3,307.3,-237.1,1.0,1.0
289.4,240.3,240.3,-192.9,32.2,32.2
433.0,288.2,288.2,-245.7,-85.5,-85.5
342.7,240.3,240.3,-197.4,-201.3,-201.3
457.6,287.1,287.1,-244.1,-324.2,-324.2
536.1,294.9,294.9,-269.9,-345.7,-345.7
589.9,302.6,302.6,-294.5,-303.3,-303.3
498.0,255.5,255.5,-244.0,-442.9,-442.9
493.3,258.8,258.8,-244.9,-418.7,-418.7
482.2,258.5,258.5,-242.4,-395.3,-395.3
518.1,282.7,282.7,-262.4,-331.9,-331.9
606.5,336.4,336.4,-309.0,-224.1,-224.1
606.5,343.2,343.2,-309.8,-254.8,-254.8
601.6,354.8,354.8,-313.5,-256.2,-256.2
584.3,345.6,345.6,-303.4,-297.0,-297.0
531.1,303.7,303.7,-266.0,-430.5,-430.5
514.6,282.0,282.0,-255.7,-470.0,-470.0
603.2,304.2,304.2,-290.9,-440.8,-440.8
654.4,323.7,323.7,-322.1,-291.4,-291.4
116.8,23.9,23.9,-70.3,-323.8,-323.8
-1.3,-36.1,-36.1,-12.9,-272.4,-272.4
28.0,-22.5,-22.5,-25.8,-232.4,-232.4
-24.5,-43.4,-43.4,-0.9,-279.3,-279.3
-72.9,-62.1,-62.1,22.7,-334.0,-334.0
-170.1,-95.4,-95.4,63.1,-367.3,-367.3
-154.9,-102.2,-102.2,56.2,-295.0,-295.0
96.2,-10.1,-10.1,-55.6,-219.3,-219.3
247.9,65.9,65.9,-111.0,-568.7,-568.7
302.0,88.1,88.1,-134.6,-661.7,-661.7
255.1,60.9,60.9,-106.1,-774.8,-774.8
293.4,73.3,73.3,-122.4,-768.2,-768.2
318.2,83.7,83.7,-134.7,-741.2,-741.2
323.1,88.7,88.7,-138.6,-730.6,-730.6
326.3,92.9,92.9,-142.6,-688.6,-688.6
352.0,106.2,106.2,-157.0,-645.3,-645.3
283.3,78.6,78.6,-123.6,-712.2,-712.2
399.6,133.6,133.6,-185.0,-556.4,-556.4
374.8,130.6,130.6,-177.4,-536.7,-536.7
308.3,105.9,105.9,-147.3,-561.1,-561.1
270.6,91.3,91.3,-129.8,-580.7,-580.7
233.2,76.5,76.5,-111.8,-614.0,-614.0
323.5,122.8,122.8,-161.6,-474.3,-474.3
252.7,108.8,108.8,-127.7,-624.0,-624.0
123.1,134.6,134.6,-113.3,-558.8,-558.8
-130.1,-3.1,-3.1,-3.1,-295.7,-295.7
-156.0,-18.2,-18.2,12.9,-363.1,-363.1
-183.2,-22.4,-22.4,22.1,-355.9,-355.9
-244.2,-48.8,-48.8,52.7,-422.1,-422.1
-271.9,-66.0,-66.0,68.4,-437.9,-437.9
-223.3,-48.5,-48.5,47.9,-460.5,-460.5
-118.0,-4.4,-4.4,0.0,-469.6,-469.6
72.6,109.6,109.6,-84.6,-733.0,-733.0
232.9,173.3,173.3,-160.2,-633.4,-633.4
304.2,203.0,203.0,-195.7,-551.6,-551.6
206.0,153.1,153.1,-140.8,-730.9,-730.9
173.9,138.9,138.9,-120.5,-841.1,-841.1
203.4,163.6,163.6,-141.7,-773.2,-773.2
169.8,180.7,180.7,-142.1,-701.9,-701.9
133.5,207.1,207.1,-149.2,-553.2,-553.2
93.7,255.2,255.2,-166.5,-342.9,-342.9
-88.8,265.2,265.2,-123.7,-228.4,-228.4
-148.3,306.5,306.5,-132.1,-11.7,-11.7
-244.3,271.1,271.1,-83.6,-155.8,-155.8
-247.9,261.1,261.1,-77.5,-179.8,-179.8
-172.9,266.4,266.4,-99.6,-211.7,-211.7
-120.3,251.1,251.1,-104.1,-324.6,-324.6
-69.0,218.4,218.4,-109.7,-240.4,-240.4
105.7,168.2,168.2,-121.5,-251.5,-251.5
59.0,97.8,97.8,-86.6,-126.1,-126.1
53.4,90.9,90.9,-79.5,-137.0,-137.0
115.6,151.4,151.4,-103.0,-226.9,-226.9
45.1,152.3,152.3,-90.1,-68.5,-68.5
-191.3,64.0,64.0,10.6,-150.4,-150.4
-153.8,101.1,101.1,-17.6,-101.0,-101.0
39.9,225.9,225.9,-129.5,65.3,65.3
33.1,274.2,274.2,-120.0,-338.1,-338.1
176.6,327.6,327.6,-187.6,-226.8,-226.8
260.5,362.7,362.7,-229.8,-133.1,-133.1
346.1,373.3,373.3,-254.0,-211.0,-211.0
392.2,356.1,356.1,-258.4,-315.4,-315.4
391.7,336.1,336.1,-247.4,-381.1,-381.1
385.0,312.6,312.6,-234.8,-413.7,-413.7
381.0,283.8,283.8,-225.6,-356.7,-356.7
297.8,234.2,234.2,-182.2,-437.0,-437.0
185.5,154.6,154.6,-115.1,-593.3,-593.3
301.4,173.6,173.6,-158.3,-507.1,-507.1
245.4,126.8,126.8,-120.3,-597.4,-597.4
-27.3,-34.5,-34.5,9.5,-461.2,-461.2
-47.2,-62.4,-62.4,11.4,-320.0,-320.0
277.4,120.7,120.7,-134.1,-579.3,-579.3
93.7,6.3,6.3,-54.0,-294.6,-294.6
-31.7,4.1,4.1,-11.5,-419.8,-419.8
-148.4,-32.8,-32.8,37.8,-439.4,-439.4
-213.5,-51.1,-51.1,64.3,-450.3,-450.3
-244.8,-62.2,-62.2,78.6,-474.1,-474.1
-388.9,-138.5,-138.5,141.9,-357.3,-357.3
-375.3,-136.3,-136.3,133.2,-291.0,-291.0
-421.0,-169.9,-169.9,156.4,-280.5,-280.5
-64.9,11.7,11.7,-7.8,-390.2,-390.2
-3.7,16.0,16.0,-36.8,-248.9,-248.9
84.1,54.0,54.0,-70.5,-373.3,-373.3
71.0,32.4,32.4,-64.6,-273.7,-273.7
201.9,118.9,118.9,-124.0,-459.5,-459.5
263.3,154.5,154.5,-150.7,-524.8,-524.8
227.1,145.5,145.5,-128.3,-682.0,-682.0
-1.9,3.0,3.0,-26.1,-402.9,-402.9
131.1,99.2,99.2,-92.2,-532.9,-532.9
13.4,46.6,46.6,-47.5,-374.8,-374.8
78.9,109.8,109.8,-84.4,-464.2,-464.2
-99.0,46.7,46.7,-12.7,-407.8,-407.8
-96.1,80.4,80.4,-23.3,-448.0,-448.0
-227.1,34.8,34.8,29.4,-420.8,-420.8
-225.3,46.5,46.5,23.4,-410.0,-410.0
-268.8,20.1,20.1,48.4,-451.1,-451.1
-275.7,2.7,2.7,58.4,-463.3,-463.3
-280.4,-13.4,-13.4,71.2,-373.7,-373.7
-229.8,16.3,16.3,50.3,-423.5,-423.5
-267.0,-6.5,-6.5,71.7,-455.5,-455.5
-212.3,15.2,15.2,46.5,-442.4,-442.4
-289.1,-54.5,-54.5,86.9,-306.6,-306.6
-386.1,-96.2,-96.2,132.5,-343.5,-343.5
-399.6,-93.5,-93.5,127.8,-229.3,-229.3
-318.9,-32.6,-32.6,72.6,-92.5,-92.5
-335.7,-21.0,-21.0,77.2,-217.9,-217.9
-106.0,116.3,116.3,-36.1,-298.4,-298.4
-43.0,130.9,130.9,-69.0,-125.2,-125.2
-144.3,96.4,96.4,-12.2,-421.5,-421.5
-169.3,56.8,56.8,0.2,-239.9,-239.9
-69.9,85.7,85.7,-27.0,-519.5,-519.5
-231.4,-37.0,-37.0,59.0,-415.4,-415.4
-172.0,-20.4,-20.4,36.4,-414.8,-414.8
-306.2,-99.5,-99.5,98.2,-365.5,-365.5
-304.8,-106.8,-106.8,97.5,-301.8,-301.8
-121.0,21.6,21.6,7.4,-459.0,-459.0
-132.3,22.1,22.1,9.6,-433.4,-433.4
-204.8,-25.3,-25.3,45.1,-263.1,-263.1
-289.5,-80.9,-80.9,92.1,-319.7,-319.7
-124.0,-7.9,-7.9,18.2,-306.6,-306.6
-183.5,-43.4,-43.4,45.7,-249.8,-249.8
-213.7,-54.6,-54.6,62.5,-300.0,-300.0
-164.7,-29.8,-29.8,43.4,-342.9,-342.9
-145.6,-16.7,-16.7,38.1,-420.0,-420.0
-52.2,26.2,26.2,-5.5,-385.9,-385.9
-182.7,-81.1,-81.1,67.0,-182.9,-182.9
-189.4,-96.5,-96.5,77.2,-231.7,-231.7
-215.3,-113.1,-113.1,93.4,-285.0,-285.0
-270.6,-145.1,-145.1,127.0,-421.0,-421.0
-104.0,-56.5,-56.5,31.8,-337.0,-337.0
1.6,-4.7,-4.7,-11.0,-492.8,-492.8
-27.0,17.6,17.6,-2.5,-854.5,-854.5
-55.9,-0.0,-0.0,11.9,-855.2,-855.2
-44.6,3.4,3.4,6.8,-841.4,-841.4
1.7,35.9,35.9,-19.7,-868.4,-868.4
-83.7,-23.9,-23.9,13.3,-606.4,-606.4
-143.1,-60.1,-60.1,37.6,-488.6,-488.6
-263.3,-108.2,-108.2,100.1,-691.4,-691.4
-179.6,-80.5,-80.5,58.4,-544.0,-544.0
-115.5,-44.2,-44.2,31.5,-634.0,-634.0
-167.2,-70.8,-70.8,58.3,-677.2,-677.2
-244.7,-124.3,-124.3,93.0,-544.5,-544.5
-205.6,-107.8,-107.8,77.8,-592.8,-592.8
-14.1,-14.1,-14.1,-14.4,-532.5,-532.5
-197.5,-107.0,-107.0,70.1,-477.0,-477.0
-211.6,-143.5,-143.5,109.8,-464.3,-464.3
-275.6,-165.2,-165.2,136.9,-457.3,-457.3
-207.8,-131.8,-131.8,99.2,-325.7,-325.7
-178.2,-115.3,-115.3,88.0,-403.0,-403.0
-323.9,-172.1,-172.1,155.2,-512.0,-512.0
-379.8,-190.9,-190.9,177.0,-491.7,-491.7
-339.5,-167.3,-167.3,152.3,-393.4,-393.4
-341.7,-172.6,-172.6,156.4,-429.2,-429.2
-234.1,-130.8,-130.8,107.6,-372.6,-372.6
-129.6,-89.8,-89.8,57.9,-290.0,-290.0
-88.0,-71.2,-71.2,41.1,-330.8,-330.8
54.8,1.4,1.4,-21.2,-431.5,-431.5
290.9,151.3,151.3,-129.6,-768.3,-768.3
181.3,98.8,98.8,-70.4,-962.7,-962.7
127.3,76.8,76.8,-44.3,-1007.7,-1007.7
66.1,59.2,59.2,-28.8,-908.1,-908.1
-135.1,-76.5,-76.5,48.7,-427.7,-427.7
-303.3,-161.3,-161.3,105.0,-262.3,-262.3
-237.0,-134.9,-134.9,74.0,-230.2,-230.2
-220.7,-136.7,-136.7,70.9,-254.2,-254.2
-282.1,-167.7,-167.7,104.8,-355.7,-355.7
-196.8,-135.7,-135.7,65.2,-296.7,-296.7
-96.2,-57.5,-57.5,26.0,-635.2,-635.2
-138.3,-70.6,-70.6,42.6,-609.4,-609.4
-325.0,-223.3,-223.3,158.2,-419.7,-419.7
-281.9,-199.2,-199.2,131.7,-290.0,-290.0
-344.4,-224.0,-224.0,161.2,-330.1,-330.1
-312.4,-209.6,-209.6,144.6,-284.9,-284.9
-326.4,-215.7,-215.7,151.6,-301.2,-301.2
-328.2,-223.0,-223.0,152.8,-273.7,-273.7
-283.6,-208.9,-208.9,135.5,-316.3,-316.3
-293.0,-226.2,-226.2,151.5,-501.8,-501.8
12.7,-63.0,-63.0,20.2,-843.1,-843.1
174.1,29.7,29.7,-46.7,-1115.6,-1115.6
310.8,86.3,86.3,-113.4,-992.6,-992.6
339.0,97.7,97.7,-126.7,-979.2,-979.2
349.9,105.2,105.2,-134.0,-947.2,-947.2
350.5,105.8,105.8,-134.2,-956.6,-956.6
312.3,91.5,91.5,-116.3,-987.6,-987.6
287.4,84.2,84.2,-106.0,-994.5,-994.5
251.1,77.3,77.3,-93.1,-985.8,-985.8
96.9,20.1,20.1,-20.9,-1120.5,-1120.5
107.5,39.5,39.5,-36.1,-999.4,-999.4
37.1,11.7,11.7,-2.7,-1052.6,-1052.6
23.0,7.5,7.5,3.4,-1062.7,-1062.7
221.4,93.2,93.2,-95.6,-863.2,-863.2
224.2,106.3,106.3,-104.4,-792.2,-792.2
62.4,46.2,46.2,-29.2,-911.9,-911.9
91.8,105.6,105.6,-71.8,-761.4,-761.4
-69.2,11.4,11.4,-5.0,-471.2,-471.2
-72.2,-7.8,-7.8,-5.6,-293.0,-293.0
25.0,52.3,52.3,-55.5,-284.3,-284.3
-233.8,-84.1,-84.1,57.6,-82.7,-82.7
-184.2,-55.8,-55.8,29.7,-27.5,-27.5
-201.7,-64.9,-64.9,41.8,-130.6,-130.6
-197.9,-75.5,-75.5,46.1,-208.3,-208.3
134.4,130.1,130.1,-92.8,-843.9,-843.9
73.1,122.4,122.4,-68.2,-947.5,-947.5
16.9,117.9,117.9,-49.7,-976.3,-976.3
-34.4,128.1,128.1,-40.3,-953.6,-953.6
-48.3,144.1,144.1,-46.4,-869.4,-869.4
-107.8,153.4,153.4,-30.5,-924.9,-924.9
-113.6,184.5,184.5,-45.6,-825.8,-825.8
-97.1,228.7,228.7,-74.2,-678.4,-678.4
-135.9,225.9,225.9,-63.4,-649.3,-649.3
-127.3,257.1,257.1,-86.9,-455.2,-455.2
-159.3,276.6,276.6,-91.6,-293.4,-293.4
-123.0,279.7,279.7,-103.3,-288.0,-288.0
-102.5,250.7,250.7,-92.9,-393.6,-393.6
-97.5,236.9,236.9,-85.2,-483.8,-483.8
-53.4,267.7,267.7,-111.8,-410.0,-410.0
113.6,339.2,339.2,-181.6,-263.2,-263.2
260.4,391.7,391.7,-234.0,-160.1,-160.1
247.6,397.1,397.1,-240.6,23.3,23.3
246.4,365.0,365.0,-227.6,19.9,19.9
334.0,385.0,385.0,-261.5,56.3,56.3
123.4,282.4,282.4,-170.1,174.3,174.3
147.6,285.4,285.4,-175.9,123.3,123.3
172.8,263.0,263.0,-186.6,311.8,311.8
55.3,192.0,192.0,-127.8,273.2,273.2
284.0,382.5,382.5,-233.0,-402.4,-402.4
276.0,374.0,374.0,-224.1,-496.0,-496.0
182.2,351.0,351.0,-196.0,-493.2,-493.2
223.8,374.0,374.0,-219.4,-436.0,-436.0
222.4,377.8,377.8,-221.4,-412.7,-412.7
319.7,357.2,357.2,-236.0,-523.8,-523.8
263.6,273.4,273.4,-186.0,-701.0,-701.0
218.6,198.5,198.5,-142.9,-807.6,-807.6
359.2,191.2,191.2,-161.4,-749.1,-749.1
508.5,216.9,216.9,-217.1,-584.2,-584.2
363.5,184.0,184.0,-182.4,-758.6,-758.6
407.4,199.3,199.3,-203.0,-704.0,-704.0
421.8,199.6,199.6,-207.1,-702.9,-702.9
342.1,161.2,161.2,-162.6,-861.8,-861.8
205.4,107.5,107.5,-99.4,-929.6,-929.6
135.2,87.8,87.8,-66.7,-1021.0,-1021.0
141.9,99.0,99.0,-66.5,-885.0,-885.0
124.7,92.0,92.0,-63.5,-769.5,-769.5
-74.7,-30.2,-30.2,23.2,-469.3,-469.3
-85.8,-49.4,-49.4,24.6,-291.6,-291.6
-99.7,-57.9,-57.9,33.3,-322.5,-322.5
-136.7,-96.7,-96.7,49.1,-166.7,-166.7
54.6,6.9,6.9,-52.7,-202.4,-202.4
-27.7,-13.6,-13.6,10.1,-859.7,-859.7
154.9,63.0,63.0,-67.5,-954.1,-954.1
116.2,44.9,44.9,-55.6,-989.2,-989.2
151.6,58.5,58.5,-72.2,-964.7,-964.7
195.7,75.0,75.0,-92.7,-934.3,-934.3
149.0,62.3,62.3,-76.0,-874.3,-874.3
148.0,60.1,60.1,-74.2,-892.6,-892.6
120.5,48.6,48.6,-60.8,-915.2,-915.2
155.0,63.9,63.9,-78.4,-871.9,-871.9
130.7,54.3,54.3,-66.8,-893.1,-893.1
151.4,65.9,65.9,-79.0,-850.0,-850.0
184.6,90.2,90.2,-102.5,-735.6,-735.6
61.7,39.8,39.8,-42.3,-858.1,-858.1
73.7,55.8,55.8,-46.9,-951.1,-951.1
150.4,90.9,90.9,-84.3,-917.1,-917.1
126.6,87.7,87.7,-77.3,-879.9,-879.9
164.8,113.1,113.1,-103.2,-748.5,-748.5
8.9,41.7,41.7,-28.9,-715.1,-715.1
23.0,55.9,55.9,-36.3,-721.5,-721.5
-151.3,-33.6,-33.6,42.7,-643.0,-643.0
-114.7,-18.6,-18.6,21.2,-534.1,-534.1
-215.8,-69.3,-69.3,65.5,-465.1,-465.1
-272.2,-110.4,-110.4,88.7,-328.5,-328.5
-165.1,-53.0,-53.0,42.8,-468.0,-468.0
62.4,63.6,63.6,-52.5,-745.5,-745.5
140.7,85.1,85.1,-81.4,-819.7,-819.7
192.8,104.6,104.6,-104.2,-829.4,-829.4
159.9,88.2,88.2,-85.9,-889.6,-889.6
152.9,84.7,84.7,-82.1,-900.4,-900.4
237.0,121.9,121.9,-125.8,-772.2,-772.2
234.1,119.2,119.2,-123.1,-797.1,-797.1
160.1,89.0,89.0,-87.0,-870.5,-870.5
164.2,101.6,101.6,-95.4,-813.3,-813.3
139.0,92.4,92.4,-84.1,-821.7,-821.7
-16.5,-43.6,-43.6,26.0,-565.5,-565.5
110.2,95.3,95.3,-79.5,-751.5,-751.5
40.5,74.6,74.6,-49.1,-798.9,-798.9
-8.9,68.6,68.6,-25.5,-936.4,-936.4
142.1,133.5,133.5,-109.3,-619.0,-619.0
167.9,165.3,165.3,-126.5,-634.7,-634.7
47.8,110.2,110.2,-65.3,-751.1,-751.1
11.4,105.0,105.0,-47.2,-739.2,-739.2
-98.6,45.3,45.3,-2.9,-539.0,-539.0
-192.1,-5.5,-5.5,44.1,-569.5,-569.5
-87.0,30.5,30.5,-8.6,-371.0,-371.0
-25.4,53.9,53.9,-36.9,-336.7,-336.7
-5.6,59.4,59.4,-44.5,-333.9,-333.9
-141.8,-30.3,-30.3,17.4,-143.6,-143.6
-193.2,-53.5,-53.5,45.8,-251.8,-251.8
-36.9,44.8,44.8,-10.6,-739.7,-739.7
5.2,73.3,73.3,-22.4,-979.0,-979.0
96.5,122.2,122.2,-70.5,-941.1,-941.1
167.3,168.2,168.2,-93.3,-963.5,-963.5
91.5,189.4,189.4,-82.7,-885.0,-885.0
47.1,160.5,160.5,-55.5,-955.1,-955.1
18.2,144.9,144.9,-39.6,-987.4,-987.4
44.7,168.9,168.9,-56.9,-927.3,-927.3
-88.2,139.3,139.3,-17.3,-856.7,-856.7
29.8,191.8,191.8,-81.6,-642.5,-642.5
-118.7,162.3,162.3,-25.1,-713.3,-713.3
-221.0,155.9,155.9,-6.6,-649.8,-649.8
-253.4,116.4,116.4,12.2,-554.8,-554.8
-142.2,132.6,132.6,-17.0,-727.4,-727.4
-105.9,149.7,149.7,-37.0,-650.1,-650.1
-114.1,191.8,191.8,-59.4,-452.6,-452.6
-162.7,153.3,153.3,-32.9,-163.9,-163.9
-190.1,170.8,170.8,-34.9,-73.3,-73.3
-203.5,156.4,156.4,-24.8,-76.4,-76.4
-193.6,155.5,155.5,-30.2,-12.0,-12.0
-208.7,150.4,150.4,-23.5,-21.3,-21.3
-215.3,147.6,147.6,-20.2,-28.1,-28.1
-353.7,62.6,62.6,32.2,322.9,322.9
-234.1,151.7,151.7,-17.6,-3.6,-3.6
-215.1,128.9,128.9,-7.9,-147.2,-147.2
-137.4,170.4,170.4,-20.1,-648.0,-648.0
-150.3,178.2,178.2,-19.3,-668.5,-668.5
-68.0,217.0,217.0,-61.7,-588.3,-588.3
-38.1,223.6,223.6,-72.9,-588.1,-588.1
-45.3,168.2,168.2,-41.5,-752.2,-752.2
-126.8,100.9,100.9,16.4,-934.5,-934.5
-172.6,58.4,58.4,50.5,-1021.4,-1021.4
-110.0,69.8,69.8,26.5,-969.6,-969.6
-200.2,27.1,27.1,26.6,-691.2,-691.2
-203.0,20.1,20.1,37.5,-846.7,-846.7
-184.6,48.9,48.9,12.9,-686.7,-686.7
-308.0,33.6,33.6,62.7,-873.9,-873.9
-245.4,87.2,87.2,18.2,-759.4,-759.4
-259.6,118.8,118.8,6.5,-704.1,-704.1
-352.7,73.2,73.2,51.0,-407.0,-407.0
-589.0,-55.7,-55.7,171.7,187.9,187.9
-507.0,-23.5,-23.5,130.6,210.2,210.2
-502.9,-19.5,-19.5,126.7,243.8,243.8
-512.9,9.3,9.3,113.5,352.0,352.0
-527.9,22.8,22.8,110.4,395.6,395.6
-655.9,-32.1,-32.1,174.5,404.0,404.0
-670.7,-65.0,-65.0,199.4,200.3,200.3
-393.2,-0.0,-0.0,82.6,418.2,418.2
-165.8,111.4,111.4,-7.3,-286.4,-286.4
17.3,136.9,136.9,-69.3,-290.5,-290.5
-49.8,83.2,83.2,-21.1,-480.6,-480.6
-18.9,121.4,121.4,-41.0,-543.0,-543.0
-61.4,126.1,126.1,-40.9,-348.0,-348.0
-85.4,148.5,148.5,-45.6,-298.7,-298.7
-184.9,145.4,145.4,-17.2,-277.3,-277.3
-224.5,173.1,173.1,-18.1,-233.3,-233.3
-301.7,159.3,159.3,5.8,-168.8,-168.8
-202.8,218.6,218.6,-52.6,4.5,4.5
-314.7,174.4,174.4,11.0,-267.3,-267.3
-207.2,203.8,203.8,-34.7,-173.7,-173.7
-131.7,215.5,215.5,-61.2,-162.6,-162.6
-150.0,168.7,168.7,-33.3,-282.5,-282.5
-88.8,181.1,181.1,-62.0,-129.5,-129.5
-133.2,214.6,214.6,-63.0,-80.7,-80.7
-117.9,272.6,272.6,-81.2,-70.7,-70.7
-356.2,118.2,118.2,39.1,21.9,21.9
-506.8,11.5,11.5,105.4,290.4,290.4
-500.9,5.0,5.0,103.6,237.1,237.1
-546.9,-18.9,-18.9,128.9,274.1,274.1
-545.3,-33.3,-33.3,136.0,284.9,284.9
-219.2,96.6,96.6,-0.8,184.2,184.2
-147.0,147.7,147.7,-38.8,103.7,103.7
-139.0,209.4,209.4,-61.8,-161.6,-161.6
-59.1,243.9,243.9,-120.6,16.4,16.4
-54.6,247.7,247.7,-123.2,7.7,7.7
-157.2,201.3,201.3,-69.6,-143.6,-143.6
-208.2,187.1,187.1,-37.9,-363.0,-363.0
-187.5,161.4,161.4,-40.4,-246.9,-246.9
-189.0,128.8,128.8,-22.9,-338.0,-338.0
-98.7,130.3,130.3,-38.6,-404.5,-404.5
-53.5,126.0,126.0,-42.4,-387.3,-387.3
24.0,188.9,188.9,-104.5,-208.1,-208.1
-105.0,168.9,168.9,-48.7,-402.1,-402.1
-41.2,173.4,173.4,-55.9,-332.2,-332.2
1.1,170.3,170.3,-65.2,-367.8,-367.8
141.3,219.9,219.9,-130.4,-226.1,-226.1
102.4,211.0,211.0,-117.7,-162.9,-162.9
92.8,215.6,215.6,-116.3,-141.7,-141.7
2.6,208.5,208.5,-98.6,8.2,8.2
-186.9,147.9,147.9,-19.3,-26.2,-26.2
-242.9,112.4,112.4,14.2,-99.0,-99.0
-326.1,62.3,62.3,50.9,-3.7,-3.7
-323.1,67.6,67.6,43.9,93.3,93.3
-281.1,62.1,62.1,36.6,28.8,28.8
-271.3,-29.5,-29.5,45.8,409.1,409.1
-93.8,67.1,67.1,-14.1,-141.9,-141.9
99.9,179.5,179.5,-116.9,-245.5,-245.5
174.7,213.9,213.9,-159.6,-154.9,-154.9
180.8,223.2,223.2,-165.5,-152.0,-152.0
309.4,301.3,301.3,-241.6,41.2,41.2
198.7,303.5,303.5,-212.7,72.7,72.7
169.7,290.4,290.4,-176.8,-129.2,-129.2
261.0,317.7,317.7,-216.1,-65.8,-65.8
262.5,336.9,336.9,-226.9,-4.7,-4.7
75.0,287.4,287.4,-149.6,-113.3,-113.3
146.7,319.9,319.9,-187.0,-13.0,-13.0
202.3,342.8,342.8,-216.1,102.3,102.3
191.9,284.6,284.6,-182.6,-58.5,-58.5
219.3,260.3,260.3,-186.7,-82.0,-82.0
311.8,269.3,269.3,-225.6,-40.8,-40.8
224.9,206.1,206.1,-175.2,-121.0,-121.0
250.3,206.5,206.5,-183.9,-72.7,-72.7
163.6,144.6,144.6,-125.9,8.0,8.0
-73.3,39.3,39.3,-16.3,-29.9,-29.9
-118.7,23.9,23.9,5.6,-77.6,-77.6
-186.7,-8.0,-8.0,41.4,-162.1,-162.1
-123.5,-17.6,-17.6,34.5,1.0,1.0
-79.8,-4.5,-4.5,19.1,-47.0,-47.0
-174.4,-84.3,-84.3,65.6,101.7,101.7
-204.3,-115.7,-115.7,99.3,-215.3,-215.3
129.2,93.2,93.2,-88.6,-437.1,-437.1
173.5,102.9,102.9,-104.2,-470.4,-470.4
198.0,109.0,109.0,-113.2,-485.4,-485.4
356.1,174.9,174.9,-191.3,-319.7,-319.7
319.9,158.1,158.1,-172.9,-350.4,-350.4
281.0,137.7,137.7,-150.9,-421.5,-421.5
271.0,131.8,131.8,-145.4,-427.2,-427.2
84.8,49.7,49.7,-50.7,-645.5,-645.5
81.3,49.0,49.0,-50.1,-623.6,-623.6
53.9,41.4,41.4,-39.2,-621.1,-621.1
4.3,-42.5,-42.5,12.1,-161.1,-161.1
100.6,23.7,23.7,-35.0,-239.9,-239.9
-114.9,-84.6,-84.6,66.6,-250.8,-250.8
59.1,63.1,63.1,-53.6,-511.7,-511.7
234.0,146.1,146.1,-147.9,-215.6,-215.6
142.6,116.0,116.0,-105.9,-289.3,-289.3
-6.7,64.9,64.9,-42.7,-312.7,-312.7
-71.2,28.4,28.4,-15.4,-197.0,-197.0
-253.4,-61.2,-61.2,70.6,-207.8,-207.8
-299.4,-79.7,-79.7,92.8,-247.1,-247.1
-344.9,-99.9,-99.9,115.9,-297.7,-297.7
-400.6,-152.6,-152.6,140.2,-102.1,-102.1
-216.1,-59.1,-59.1,64.2,-342.5,-342.5
-64.0,-1.6,-1.6,7.4,-535.0,-535.0
81.0,51.7,51.7,-51.9,-615.3,-615.3
154.9,75.1,75.1,-82.6,-618.5,-618.5
170.7,78.7,78.7,-88.1,-634.9,-634.9
117.2,55.7,55.7,-61.3,-694.8,-694.8
153.8,75.7,75.7,-83.5,-590.0,-590.0
70.4,37.7,37.7,-39.7,-716.2,-716.2
78.0,40.7,40.7,-43.3,-711.4,-711.4
105.0,56.8,56.8,-60.2,-635.8,-635.8
-0.4,15.4,15.4,-9.7,-732.0,-732.0
-41.2,2.8,2.8,7.2,-733.0,-733.0
-76.0,-2.4,-2.4,17.4,-675.5,-675.5
-73.6,-0.4,-0.4,14.6,-634.2,-634.2
2.6,30.9,30.9,-22.6,-560.9,-560.9
46.0,47.5,47.5,-42.6,-540.9,-540.9
105.3,78.1,78.1,-76.8,-403.7,-403.7
104.7,81.2,81.2,-79.5,-356.9,-356.9
-16.5,41.7,41.7,-22.1,-439.7,-439.7
-39.7,34.4,34.4,-17.4,-324.6,-324.6
-48.1,36.9,36.9,-15.3,-321.6,-321.6
-358.0,-120.8,-120.8,131.6,-332.3,-332.3
-384.7,-136.2,-136.2,143.4,-299.0,-299.0
-364.4,-123.6,-123.6,135.0,-336.0,-336.0
-359.5,-123.2,-123.2,133.8,-346.2,-346.2
-331.4,-117.1,-117.1,124.5,-385.2,-385.2
-111.8,-13.7,-13.7,26.1,-453.7,-453.7
-118.5,-7.4,-7.4,43.2,-822.3,-822.3
-123.7,-11.8,-11.8,47.8,-859.8,-859.8
-164.3,-28.4,-28.4,67.5,-896.1,-896.1
-151.8,-22.5,-22.5,60.7,-875.0,-875.0
-150.8,-22.3,-22.3,59.7,-855.8,-855.8
-121.5,-18.3,-18.3,40.9,-676.2,-676.2
-179.5,-41.7,-41.7,68.6,-718.6,-718.6
-159.8,-32.5,-32.5,58.1,-686.0,-686.0
-176.2,-40.1,-40.1,66.7,-711.6,-711.6
-29.5,22.4,22.4,-6.4,-554.5,-554.5
-2.8,34.2,34.2,-20.1,-518.7,-518.7
-90.1,-4.1,-4.1,24.4,-629.5,-629.5
42.9,50.2,50.2,-39.8,-520.5,-520.5
-47.5,15.0,15.0,2.3,-569.4,-569.4
-81.9,6.2,6.2,15.0,-545.9,-545.9
-36.7,23.9,23.9,-4.1,-407.7,-407.7
